        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state,
11:44:57.878,    292976,    -0.134,    -0.062,    -0.067,     0.162,     0.330,     0.579,     9.704,     9.727,     0.061,     0.000,    -0.366,     0.371,    0.9919,    0.0774,   -0.0376,   -0.0933,     9.256,    -3.444,   -11.025,     0.000,     0.000,     0.000,         0, idle,
11:44:57.878,    292980,    -0.110,    -0.067,    -0.062,     0.143,     0.330,     0.579,     9.704,     9.727,     0.061,     0.000,    -0.366,     0.371,    0.9919,    0.0774,   -0.0376,   -0.0933,     9.256,    -3.444,   -11.025,     0.000,     0.000,     0.000,         0, idle,
11:44:57.886,    292984,    -0.086,    -0.067,    -0.057,     0.123,     0.349,     0.579,     9.709,     9.733,     0.183,     0.000,    -0.610,     0.637,    0.9919,    0.0774,   -0.0376,   -0.0933,     9.256,    -3.444,   -11.030,     0.000,     0.000,     0.000,         0, idle,
11:44:57.886,    292988,    -0.072,    -0.067,    -0.057,     0.114,     0.364,     0.579,     9.709,     9.733,     0.244,     0.061,    -0.732,     0.774,    0.9919,    0.0774,   -0.0375,   -0.0934,     9.256,    -3.439,   -11.030,     0.000,     0.000,     0.000,         0, idle,
11:44:57.894,    292992,    -0.057,    -0.067,    -0.057,     0.105,     0.378,     0.579,     9.709,     9.734,     0.244,     0.122,    -0.977,     1.014,    0.9919,    0.0774,   -0.0375,   -0.0934,     9.256,    -3.439,   -11.036,     0.000,     0.000,     0.000,         0, idle,
11:44:57.894,    292996,    -0.057,    -0.067,    -0.057,     0.105,     0.378,     0.579,     9.704,     9.729,     0.244,     0.061,    -1.282,     1.306,    0.9919,    0.0774,   -0.0375,   -0.0934,     9.256,    -3.439,   -11.036,     0.000,     0.000,     0.000,         0, idle,
11:44:57.902,    293000,    -0.057,    -0.067,    -0.062,     0.108,     0.378,     0.579,     9.704,     9.729,     0.244,     0.061,    -1.282,     1.306,    0.9919,    0.0774,   -0.0375,   -0.0935,     9.256,    -3.439,   -11.041,     0.000,     0.000,     0.000,         0, idle,
11:44:57.903,    293004,    -0.067,    -0.062,    -0.062,     0.111,     0.368,     0.584,     9.704,     9.729,     0.244,     0.122,    -1.526,     1.550,    0.9919,    0.0774,   -0.0375,   -0.0935,     9.256,    -3.433,   -11.052,     0.000,     0.000,     0.000,         0, idle,
11:44:57.905,    293008,    -0.077,    -0.053,    -0.067,     0.115,     0.359,     0.593,     9.700,     9.724,     0.122,     0.183,    -1.648,     1.663,    0.9919,    0.0774,   -0.0375,   -0.0936,     9.256,    -3.433,   -11.058,     0.000,     0.000,     0.000,         0, idle,
11:44:57.911,    293012,    -0.096,    -0.038,    -0.067,     0.123,     0.340,     0.608,     9.700,     9.724,     0.061,     0.183,    -1.709,     1.720,    0.9919,    0.0774,   -0.0375,   -0.0937,     9.256,    -3.428,   -11.069,     0.000,     0.000,     0.000,         0, idle,
11:44:57.913,    293016,    -0.096,    -0.038,    -0.067,     0.123,     0.340,     0.627,     9.700,     9.726,     0.061,     0.122,    -1.709,     1.714,    0.9919,    0.0774,   -0.0375,   -0.0937,     9.256,    -3.428,   -11.069,     0.000,     0.000,     0.000,         0, idle,
11:44:57.917,    293020,    -0.096,    -0.019,    -0.067,     0.118,     0.340,     0.627,     9.700,     9.726,     0.061,     0.122,    -1.709,     1.714,    0.9919,    0.0774,   -0.0374,   -0.0938,     9.261,    -3.428,   -11.074,     0.000,     0.000,     0.000,         0, idle,
11:44:57.921,    293024,    -0.110,     0.000,    -0.062,     0.126,     0.325,     0.646,     9.704,     9.731,     0.122,     0.061,    -1.587,     1.593,    0.9919,    0.0774,   -0.0374,   -0.0938,     9.261,    -3.422,   -11.085,     0.000,     0.000,     0.000,         0, idle,
11:44:57.929,    293028,    -0.120,     0.000,    -0.062,     0.135,     0.316,     0.646,     9.704,     9.731,     0.244,     0.061,    -1.465,     1.486,    0.9919,    0.0775,   -0.0374,   -0.0939,     9.261,    -3.422,   -11.091,     0.000,     0.000,     0.000,         0, idle,
11:44:57.929,    293032,    -0.124,     0.000,    -0.057,     0.137,     0.311,     0.646,     9.709,     9.736,     0.244,     0.183,    -1.404,     1.437,    0.9918,    0.0775,   -0.0374,   -0.0940,     9.261,    -3.417,   -11.096,     0.000,     0.000,     0.000,         0, idle,
11:44:57.937,    293036,    -0.124,     0.000,    -0.057,     0.137,     0.306,     0.636,     9.709,     9.735,     0.183,     0.061,    -1.282,     1.296,    0.9918,    0.0775,   -0.0374,   -0.0940,     9.261,    -3.417,   -11.096,     0.000,     0.000,     0.000,         0, idle,
11:44:57.937,    293040,    -0.124,    -0.010,    -0.057,     0.137,     0.306,     0.636,     9.709,     9.735,     0.183,     0.061,    -1.282,     1.296,    0.9918,    0.0775,   -0.0374,   -0.0940,     9.267,    -3.417,   -11.107,     0.000,     0.000,     0.000,         0, idle,
11:44:57.937,    293044,    -0.129,    -0.014,    -0.062,     0.144,     0.301,     0.632,     9.704,     9.730,     0.122,     0.000,    -1.221,     1.227,    0.9918,    0.0775,   -0.0374,   -0.0941,     9.267,    -3.411,   -11.113,     0.000,     0.000,     0.000,         0, idle,
11:44:57.945,    293048,    -0.129,    -0.014,    -0.067,     0.146,     0.301,     0.632,     9.700,     9.725,     0.122,     0.000,    -1.221,     1.227,    0.9918,    0.0775,   -0.0374,   -0.0941,     9.267,    -3.411,   -11.118,     0.000,     0.000,     0.000,         0, idle,
11:44:57.945,    293052,    -0.134,    -0.010,    -0.067,     0.150,     0.297,     0.636,     9.700,     9.725,     0.122,    -0.061,    -1.038,     1.047,    0.9918,    0.0775,   -0.0373,   -0.0942,     9.267,    -3.406,   -11.124,     0.000,     0.000,     0.000,         0, idle,
11:44:57.961,    293056,    -0.134,    -0.010,    -0.067,     0.150,     0.287,     0.636,     9.704,     9.729,     0.061,    -0.122,    -0.732,     0.745,    0.9918,    0.0775,   -0.0373,   -0.0942,     9.267,    -3.406,   -11.124,     0.000,     0.000,     0.000,         0, idle,
11:44:57.965,    293060,    -0.144,    -0.010,    -0.062,     0.157,     0.287,     0.636,     9.704,     9.729,     0.061,    -0.122,    -0.732,     0.745,    0.9918,    0.0775,   -0.0373,   -0.0942,     9.267,    -3.406,   -11.129,     0.000,     0.000,     0.000,         0, idle,
11:44:57.969,    293064,    -0.148,    -0.014,    -0.057,     0.160,     0.282,     0.632,     9.709,     9.734,     0.061,    -0.122,    -0.488,     0.507,    0.9918,    0.0775,   -0.0373,   -0.0942,     9.267,    -3.406,   -11.129,     0.000,     0.000,     0.000,         0, idle,
11:44:57.969,    293068,    -0.148,    -0.014,    -0.053,     0.158,     0.282,     0.632,     9.714,     9.738,     0.122,    -0.061,    -0.244,     0.280,    0.9918,    0.0775,   -0.0373,   -0.0942,     9.267,    -3.400,   -11.129,     0.000,     0.000,     0.000,         0, idle,
11:44:57.969,    293072,    -0.139,    -0.014,    -0.057,     0.151,     0.292,     0.632,     9.709,     9.734,     0.061,    -0.061,    -0.183,     0.202,    0.9918,    0.0775,   -0.0373,   -0.0942,     9.267,    -3.400,   -11.129,     0.000,     0.000,     0.000,         0, idle,
11:44:57.973,    293076,    -0.139,    -0.014,    -0.057,     0.151,     0.301,     0.632,     9.695,     9.720,     0.000,    -0.183,    -0.183,     0.259,    0.9918,    0.0775,   -0.0373,   -0.0942,     9.267,    -3.400,   -11.129,     0.000,     0.000,     0.000,         0, idle,
11:44:57.981,    293080,    -0.129,    -0.014,    -0.072,     0.148,     0.301,     0.632,     9.695,     9.720,     0.000,    -0.183,    -0.183,     0.259,    0.9918,    0.0775,   -0.0373,   -0.0943,     9.267,    -3.400,   -11.135,     0.000,     0.000,     0.000,         0, idle,
11:44:57.981,    293084,    -0.110,    -0.005,    -0.077,     0.134,     0.321,     0.641,     9.690,     9.716,    -0.061,    -0.183,    -0.366,     0.414,    0.9918,    0.0775,   -0.0373,   -0.0943,     9.267,    -3.400,   -11.135,     0.000,     0.000,     0.000,         0, idle,
11:44:57.989,    293088,    -0.091,     0.000,    -0.072,     0.116,     0.340,     0.646,     9.695,     9.722,    -0.122,    -0.183,    -0.488,     0.536,    0.9918,    0.0775,   -0.0373,   -0.0943,     9.267,    -3.400,   -11.135,     0.000,     0.000,     0.000,         0, idle,
11:44:57.989,    293092,    -0.077,     0.000,    -0.072,     0.105,     0.354,     0.646,     9.695,     9.723,    -0.122,    -0.244,    -0.610,     0.669,    0.9918,    0.0775,   -0.0373,   -0.0943,     9.267,    -3.400,   -11.140,     0.000,     0.000,     0.000,         0, idle,
11:44:57.993,    293096,    -0.077,     0.000,    -0.072,     0.105,     0.364,     0.641,     9.709,     9.737,    -0.183,    -0.183,    -0.854,     0.893,    0.9918,    0.0775,   -0.0373,   -0.0943,     9.267,    -3.400,   -11.140,     0.000,     0.000,     0.000,         0, idle,
11:44:57.997,    293100,    -0.067,    -0.005,    -0.057,     0.088,     0.364,     0.641,     9.709,     9.737,    -0.183,    -0.183,    -0.854,     0.893,    0.9918,    0.0775,   -0.0373,   -0.0944,     9.267,    -3.400,   -11.146,     0.000,     0.000,     0.000,         0, idle,
11:44:58.001,    293104,    -0.067,    -0.024,    -0.048,     0.086,     0.364,     0.622,     9.719,     9.745,    -0.122,    -0.183,    -1.160,     1.180,    0.9918,    0.0775,   -0.0373,   -0.0944,     9.267,    -3.400,   -11.151,     0.000,     0.000,     0.000,         0, idle,
11:44:58.005,    293108,    -0.077,    -0.048,    -0.043,     0.100,     0.354,     0.598,     9.723,     9.748,     0.000,    -0.061,    -1.282,     1.283,    0.9918,    0.0775,   -0.0373,   -0.0945,     9.267,    -3.395,   -11.157,     0.000,     0.000,     0.000,         0, idle,
11:44:58.009,    293112,    -0.086,    -0.057,    -0.038,     0.110,     0.345,     0.589,     9.728,     9.752,     0.000,    -0.061,    -1.282,     1.283,    0.9918,    0.0775,   -0.0373,   -0.0945,     9.261,    -3.395,   -11.162,     0.000,     0.000,     0.000,         0, idle,
11:44:58.015,    293116,    -0.086,    -0.057,    -0.038,     0.110,     0.345,     0.589,     9.728,     9.752,     0.000,    -0.061,    -1.282,     1.283,    0.9918,    0.0775,   -0.0373,   -0.0945,     9.261,    -3.395,   -11.162,     0.000,     0.000,     0.000,         0, idle,
11:44:58.018,    293120,    -0.100,    -0.077,    -0.057,     0.139,     0.330,     0.569,     9.714,     9.736,     0.000,    -0.122,    -1.343,     1.348,    0.9918,    0.0775,   -0.0373,   -0.0946,     9.261,    -3.395,   -11.173,     0.000,     0.000,     0.000,         0, idle,
11:44:58.025,    293124,    -0.120,    -0.072,    -0.067,     0.155,     0.311,     0.574,     9.704,     9.726,     0.000,    -0.183,    -1.221,     1.234,    0.9918,    0.0775,   -0.0372,   -0.0946,     9.261,    -3.395,   -11.179,     0.000,     0.000,     0.000,         0, idle,
11:44:58.026,    293128,    -0.139,    -0.072,    -0.072,     0.172,     0.292,     0.574,     9.700,     9.721,     0.000,    -0.244,    -0.977,     1.007,    0.9918,    0.0775,   -0.0372,   -0.0947,     9.261,    -3.395,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.032,    293132,    -0.163,    -0.072,    -0.067,     0.190,     0.268,     0.574,     9.704,     9.725,     0.000,    -0.244,    -0.671,     0.714,    0.9918,    0.0775,   -0.0372,   -0.0947,     9.261,    -3.389,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.036,    293136,    -0.163,    -0.072,    -0.067,     0.190,     0.258,     0.574,     9.723,     9.744,     0.000,    -0.305,    -0.366,     0.477,    0.9918,    0.0775,   -0.0372,   -0.0947,     9.261,    -3.389,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.044,    293140,    -0.172,    -0.072,    -0.048,     0.193,     0.258,     0.574,     9.723,     9.744,     0.000,    -0.305,    -0.366,     0.477,    0.9918,    0.0774,   -0.0372,   -0.0948,     9.261,    -3.389,   -11.190,     0.000,     0.000,     0.000,         0, idle,
11:44:58.052,    293144,    -0.163,    -0.072,    -0.033,     0.181,     0.268,     0.574,     9.738,     9.758,     0.061,    -0.366,    -0.061,     0.376,    0.9918,    0.0774,   -0.0372,   -0.0948,     9.261,    -3.389,   -11.190,     0.000,     0.000,     0.000,         0, idle,
11:44:58.056,    293148,    -0.144,    -0.077,    -0.024,     0.164,     0.287,     0.569,     9.747,     9.768,     0.183,    -0.305,     0.183,     0.400,    0.9918,    0.0774,   -0.0372,   -0.0947,     9.261,    -3.389,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.056,    293152,    -0.120,    -0.077,    -0.019,     0.143,     0.311,     0.569,     9.752,     9.774,     0.244,    -0.366,     0.244,     0.503,    0.9918,    0.0774,   -0.0372,   -0.0947,     9.261,    -3.389,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.060,    293156,    -0.120,    -0.077,    -0.019,     0.143,     0.335,     0.565,     9.743,     9.765,     0.305,    -0.427,     0.244,     0.579,    0.9918,    0.0774,   -0.0372,   -0.0947,     9.261,    -3.389,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.060,    293160,    -0.096,    -0.081,    -0.029,     0.129,     0.335,     0.565,     9.743,     9.765,     0.305,    -0.427,     0.244,     0.579,    0.9918,    0.0774,   -0.0372,   -0.0947,     9.261,    -3.389,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.060,    293164,    -0.072,    -0.086,    -0.043,     0.120,     0.359,     0.560,     9.728,     9.751,     0.305,    -0.610,     0.061,     0.685,    0.9918,    0.0774,   -0.0372,   -0.0947,     9.261,    -3.395,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.068,    293168,    -0.053,    -0.077,    -0.053,     0.107,     0.378,     0.569,     9.719,     9.743,     0.183,    -0.671,    -0.244,     0.737,    0.9918,    0.0774,   -0.0373,   -0.0947,     9.261,    -3.395,   -11.184,     0.000,     0.000,     0.000,         0, idle,
11:44:58.068,    293172,    -0.043,    -0.077,    -0.057,     0.105,     0.388,     0.569,     9.714,     9.738,     0.183,    -0.549,    -0.549,     0.798,    0.9918,    0.0774,   -0.0373,   -0.0948,     9.261,    -3.395,   -11.190,     0.000,     0.000,     0.000,         0, idle,
11:44:58.076,    293176,    -0.043,    -0.077,    -0.057,     0.105,     0.383,     0.579,     9.723,     9.748,     0.183,    -0.488,    -0.793,     0.949,    0.9918,    0.0774,   -0.0373,   -0.0948,     9.261,    -3.395,   -11.190,     0.000,     0.000,     0.000,         0, idle,
11:44:58.076,    293180,    -0.048,    -0.067,    -0.048,     0.095,     0.383,     0.579,     9.723,     9.748,     0.183,    -0.488,    -0.793,     0.949,    0.9918,    0.0774,   -0.0373,   -0.0948,     9.261,    -3.400,   -11.195,     0.000,     0.000,     0.000,         0, idle,
11:44:58.080,    293184,    -0.062,    -0.077,    -0.033,     0.104,     0.368,     0.569,     9.733,     9.757,     0.305,    -0.427,    -0.793,     0.951,    0.9918,    0.0774,   -0.0373,   -0.0948,     9.261,    -3.400,   -11.195,     0.000,     0.000,     0.000,         0, idle,
11:44:58.084,    293188,    -0.072,    -0.086,    -0.024,     0.115,     0.359,     0.560,     9.743,     9.765,     0.366,    -0.488,    -0.793,     1.001,    0.9918,    0.0775,   -0.0373,   -0.0948,     9.261,    -3.400,   -11.201,     0.000,     0.000,     0.000,         0, idle,
11:44:58.088,    293192,    -0.077,    -0.086,    -0.014,     0.116,     0.354,     0.560,     9.752,     9.775,     0.427,    -0.488,    -0.854,     1.073,    0.9918,    0.0775,   -0.0373,   -0.0949,     9.261,    -3.400,   -11.206,     0.000,     0.000,     0.000,         0, idle,
11:44:58.096,    293196,    -0.077,    -0.086,    -0.014,     0.116,     0.359,     0.560,     9.743,     9.765,     0.488,    -0.427,    -0.854,     1.073,    0.9918,    0.0775,   -0.0373,   -0.0949,     9.261,    -3.400,   -11.206,     0.000,     0.000,     0.000,         0, idle,
11:44:58.104,    293200,    -0.072,    -0.086,    -0.024,     0.115,     0.359,     0.560,     9.743,     9.765,     0.488,    -0.427,    -0.854,     1.073,    0.9918,    0.0775,   -0.0374,   -0.0949,     9.267,    -3.400,   -11.212,     0.000,     0.000,     0.000,         0, idle,
11:44:58.104,    293204,    -0.081,    -0.077,    -0.038,     0.118,     0.349,     0.569,     9.728,     9.751,     0.549,    -0.488,    -0.916,     1.174,    0.9917,    0.0775,   -0.0374,   -0.0950,     9.267,    -3.406,   -11.217,     0.000,     0.000,     0.000,         0, idle,
11:44:58.108,    293208,    -0.077,    -0.067,    -0.053,     0.115,     0.354,     0.579,     9.714,     9.738,     0.671,    -0.427,    -1.038,     1.308,    0.9917,    0.0775,   -0.0374,   -0.0950,     9.272,    -3.406,   -11.223,     0.000,     0.000,     0.000,         0, idle,
11:44:58.112,    293212,    -0.072,    -0.057,    -0.053,     0.106,     0.359,     0.589,     9.714,     9.738,     0.671,    -0.427,    -0.977,     1.260,    0.9917,    0.0775,   -0.0374,   -0.0951,     9.272,    -3.406,   -11.223,     0.000,     0.000,     0.000,         0, idle,
11:44:58.112,    293216,    -0.072,    -0.057,    -0.053,     0.106,     0.359,     0.584,     9.719,     9.743,     0.854,    -0.427,    -0.977,     1.366,    0.9917,    0.0775,   -0.0374,   -0.0951,     9.272,    -3.406,   -11.223,     0.000,     0.000,     0.000,         0, idle,
11:44:58.124,    293220,    -0.072,    -0.062,    -0.048,     0.106,     0.359,     0.584,     9.719,     9.743,     0.854,    -0.427,    -0.977,     1.366,    0.9917,    0.0775,   -0.0374,   -0.0951,     9.278,    -3.406,   -11.228,     0.000,     0.000,     0.000,         0, idle,
11:44:58.128,    293224,    -0.072,    -0.062,    -0.043,     0.104,     0.359,     0.584,     9.723,     9.748,     0.854,    -0.427,    -1.099,     1.456,    0.9917,    0.0776,   -0.0374,   -0.0952,     9.278,    -3.406,   -11.234,     0.000,     0.000,     0.000,         0, idle,
11:44:58.128,    293228,    -0.086,    -0.077,    -0.048,     0.125,     0.345,     0.574,     9.719,     9.742,     0.854,    -0.366,    -1.221,     1.534,    0.9917,    0.0776,   -0.0374,   -0.0952,     9.283,    -3.406,   -11.245,     0.000,     0.000,     0.000,         0, idle,
11:44:58.132,    293232,    -0.096,    -0.077,    -0.053,     0.133,     0.335,     0.574,     9.714,     9.737,     0.977,    -0.427,    -1.160,     1.575,    0.9917,    0.0776,   -0.0374,   -0.0952,     9.289,    -3.406,   -11.250,     0.000,     0.000,     0.000,         0, idle,
11:44:58.132,    293236,    -0.096,    -0.077,    -0.053,     0.133,     0.325,     0.589,     9.714,     9.737,     0.916,    -0.549,    -0.977,     1.447,    0.9917,    0.0777,   -0.0374,   -0.0953,     9.289,    -3.406,   -11.250,     0.000,     0.000,     0.000,         0, idle,
11:44:58.136,    293240,    -0.105,    -0.062,    -0.053,     0.133,     0.325,     0.589,     9.714,     9.737,     0.916,    -0.549,    -0.977,     1.447,    0.9917,    0.0777,   -0.0374,   -0.0953,     9.294,    -3.406,   -11.255,     0.000,     0.000,     0.000,         0, idle,
11:44:58.140,    293244,    -0.110,    -0.062,    -0.053,     0.137,     0.321,     0.589,     9.714,     9.737,     0.793,    -0.732,    -0.793,     1.340,    0.9917,    0.0777,   -0.0375,   -0.0953,     9.294,    -3.411,   -11.255,     0.000,     0.000,     0.000,         0, idle,
11:44:58.148,    293248,    -0.120,    -0.048,    -0.053,     0.139,     0.311,     0.603,     9.714,     9.738,     0.916,    -0.793,    -0.610,     1.357,    0.9917,    0.0777,   -0.0375,   -0.0954,     9.300,    -3.411,   -11.261,     0.000,     0.000,     0.000,         0, idle,
11:44:58.148,    293252,    -0.120,    -0.043,    -0.057,     0.140,     0.311,     0.608,     9.709,     9.733,     1.160,    -0.610,    -0.671,     1.472,    0.9917,    0.0778,   -0.0375,   -0.0954,     9.305,    -3.411,   -11.266,     0.000,     0.000,     0.000,         0, idle,
11:44:58.160,    293256,    -0.120,    -0.043,    -0.057,     0.140,     0.311,     0.608,     9.709,     9.733,     1.160,    -0.610,    -0.671,     1.472,    0.9917,    0.0778,   -0.0375,   -0.0954,     9.305,    -3.411,   -11.266,     0.000,     0.000,     0.000,         0, idle,
11:44:58.164,    293260,    -0.115,    -0.033,    -0.062,     0.135,     0.316,     0.622,     9.704,     9.729,     1.099,    -0.549,    -0.732,     1.430,    0.9917,    0.0778,   -0.0375,   -0.0954,     9.311,    -3.417,   -11.266,     0.000,     0.000,     0.000,         0, idle,
11:44:58.164,    293264,    -0.124,    -0.019,    -0.067,     0.143,     0.311,     0.636,     9.700,     9.725,     0.916,    -0.671,    -0.671,     1.319,    0.9917,    0.0779,   -0.0375,   -0.0955,     9.316,    -3.417,   -11.272,     0.000,     0.000,     0.000,         0, idle,
11:44:58.164,    293268,    -0.115,    -0.019,    -0.062,     0.132,     0.321,     0.636,     9.704,     9.730,     0.793,    -0.732,    -0.549,     1.212,    0.9916,    0.0779,   -0.0376,   -0.0955,     9.316,    -3.417,   -11.277,     0.000,     0.000,     0.000,         0, idle,
11:44:58.172,    293272,    -0.120,    -0.014,    -0.053,     0.131,     0.316,     0.641,     9.714,     9.740,     0.793,    -0.793,    -0.610,     1.277,    0.9916,    0.0779,   -0.0376,   -0.0955,     9.322,    -3.422,   -11.277,     0.000,     0.000,     0.000,         0, idle,
11:44:58.176,    293276,    -0.120,    -0.014,    -0.053,     0.131,     0.325,     0.641,     9.723,     9.750,     0.916,    -0.732,    -0.793,     1.416,    0.9916,    0.0779,   -0.0376,   -0.0955,     9.322,    -3.422,   -11.277,     0.000,     0.000,     0.000,         0, idle,
11:44:58.180,    293280,    -0.110,    -0.014,    -0.043,     0.119,     0.325,     0.641,     9.723,     9.750,     0.916,    -0.732,    -0.793,     1.416,    0.9916,    0.0780,   -0.0376,   -0.0955,     9.327,    -3.422,   -11.283,     0.000,     0.000,     0.000,         0, idle,
11:44:58.184,    293284,    -0.100,    -0.014,    -0.033,     0.107,     0.335,     0.641,     9.733,     9.760,     1.099,    -0.671,    -0.977,     1.616,    0.9916,    0.0780,   -0.0376,   -0.0956,     9.333,    -3.422,   -11.288,     0.000,     0.000,     0.000,         0, idle,
11:44:58.184,    293288,    -0.096,    -0.010,    -0.043,     0.105,     0.340,     0.651,     9.723,     9.751,     1.221,    -0.732,    -1.099,     1.798,    0.9916,    0.0781,   -0.0377,   -0.0956,     9.338,    -3.428,   -11.294,     0.000,     0.000,     0.000,         0, idle,
11:44:58.196,    293292,    -0.086,    -0.010,    -0.062,     0.107,     0.349,     0.651,     9.704,     9.732,     1.099,    -0.793,    -1.038,     1.707,    0.9916,    0.0781,   -0.0377,   -0.0957,     9.344,    -3.428,   -11.299,     0.000,     0.000,     0.000,         0, idle,
11:44:58.200,    293296,    -0.086,    -0.010,    -0.062,     0.107,     0.354,     0.646,     9.700,     9.727,     0.977,    -0.732,    -1.038,     1.602,    0.9916,    0.0781,   -0.0377,   -0.0957,     9.344,    -3.428,   -11.299,     0.000,     0.000,     0.000,         0, idle,
11:44:58.204,    293300,    -0.081,    -0.014,    -0.067,     0.106,     0.354,     0.646,     9.700,     9.727,     0.977,    -0.732,    -1.038,     1.602,    0.9916,    0.0782,   -0.0377,   -0.0957,     9.349,    -3.428,   -11.305,     0.000,     0.000,     0.000,         0, idle,
11:44:58.204,    293304,    -0.077,    -0.014,    -0.067,     0.103,     0.359,     0.646,     9.700,     9.728,     1.038,    -0.732,    -1.160,     1.720,    0.9916,    0.0782,   -0.0378,   -0.0958,     9.355,    -3.433,   -11.310,     0.000,     0.000,     0.000,         0, idle,
11:44:58.208,    293308,    -0.072,    -0.010,    -0.062,     0.095,     0.364,     0.651,     9.704,     9.733,     1.099,    -0.671,    -1.282,     1.817,    0.9916,    0.0782,   -0.0378,   -0.0958,     9.360,    -3.433,   -11.321,     0.000,     0.000,     0.000,         0, idle,
11:44:58.208,    293312,    -0.081,    -0.014,    -0.057,     0.101,     0.354,     0.651,     9.709,     9.737,     1.038,    -0.671,    -1.343,     1.825,    0.9916,    0.0783,   -0.0378,   -0.0959,     9.366,    -3.433,   -11.327,     0.000,     0.000,     0.000,         0, idle,
11:44:58.216,    293316,    -0.081,    -0.014,    -0.057,     0.101,     0.345,     0.651,     9.700,     9.727,     0.916,    -0.793,    -1.282,     1.764,    0.9916,    0.0783,   -0.0378,   -0.0959,     9.366,    -3.433,   -11.327,     0.000,     0.000,     0.000,         0, idle,
11:44:58.220,    293320,    -0.091,    -0.014,    -0.067,     0.114,     0.345,     0.651,     9.700,     9.727,     0.916,    -0.793,    -1.282,     1.764,    0.9916,    0.0783,   -0.0378,   -0.0959,     9.371,    -3.439,   -11.332,     0.000,     0.000,     0.000,         0, idle,
11:44:58.220,    293324,    -0.091,    -0.024,    -0.067,     0.115,     0.345,     0.641,     9.700,     9.727,     0.977,    -0.854,    -1.099,     1.700,    0.9915,    0.0784,   -0.0379,   -0.0960,     9.377,    -3.439,   -11.338,     0.000,     0.000,     0.000,         0, idle,
11:44:58.228,    293328,    -0.105,    -0.029,    -0.057,     0.123,     0.330,     0.636,     9.709,     9.736,     1.160,    -0.732,    -0.916,     1.649,    0.9915,    0.0784,   -0.0379,   -0.0960,     9.382,    -3.444,   -11.343,     0.000,     0.000,     0.000,         0, idle,
11:44:58.232,    293332,    -0.115,    -0.014,    -0.057,     0.129,     0.325,     0.651,     9.709,     9.736,     1.160,    -0.671,    -0.793,     1.557,    0.9915,    0.0785,   -0.0379,   -0.0961,     9.388,    -3.444,   -11.349,     0.000,     0.000,     0.000,         0, idle,
11:44:58.236,    293336,    -0.115,    -0.014,    -0.057,     0.129,     0.316,     0.670,     9.704,     9.733,     0.977,    -0.793,    -0.732,     1.456,    0.9915,    0.0785,   -0.0379,   -0.0961,     9.388,    -3.444,   -11.349,     0.000,     0.000,     0.000,         0, idle,
11:44:58.244,    293340,    -0.124,     0.000,    -0.062,     0.139,     0.316,     0.670,     9.704,     9.733,     0.977,    -0.793,    -0.732,     1.456,    0.9915,    0.0785,   -0.0379,   -0.0961,     9.393,    -3.444,   -11.354,     0.000,     0.000,     0.000,         0, idle,
11:44:58.244,    293344,    -0.134,     0.010,    -0.062,     0.148,     0.306,     0.684,     9.704,     9.733,     0.977,    -0.793,    -0.549,     1.373,    0.9915,    0.0786,   -0.0380,   -0.0961,     9.399,    -3.450,   -11.354,     0.000,     0.000,     0.000,         0, idle,
11:44:58.244,    293348,    -0.134,     0.029,    -0.072,     0.155,     0.306,     0.703,     9.695,     9.725,     0.916,    -0.854,    -0.305,     1.289,    0.9915,    0.0786,   -0.0380,   -0.0961,     9.404,    -3.450,   -11.360,     0.000,     0.000,     0.000,         0, idle,
11:44:58.252,    293352,    -0.134,     0.043,    -0.072,     0.158,     0.306,     0.718,     9.695,     9.726,     0.916,    -0.854,    -0.183,     1.266,    0.9915,    0.0786,   -0.0380,   -0.0961,     9.410,    -3.450,   -11.360,     0.000,     0.000,     0.000,         0, idle,
11:44:58.252,    293356,    -0.134,     0.043,    -0.072,     0.158,     0.311,     0.727,     9.700,     9.732,     0.977,    -0.793,    -0.061,     1.260,    0.9915,    0.0786,   -0.0380,   -0.0961,     9.410,    -3.450,   -11.360,     0.000,     0.000,     0.000,         0, idle,
11:44:58.260,    293360,    -0.129,     0.053,    -0.067,     0.155,     0.311,     0.727,     9.700,     9.732,     0.977,    -0.793,    -0.061,     1.260,    0.9915,    0.0787,   -0.0380,   -0.0961,     9.415,    -3.455,   -11.360,     0.000,     0.000,     0.000,         0, idle,
