        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
11:45:57.201,    352304,    -0.115,     0.206,     0.000,     0.236,     0.766,    -2.053,     9.494,     9.743,    -1.282,     0.000,     2.930,     3.198,    -2.417,   -25.832,   -10.725,    28.074,     31.26,   991.566,   182.116,    0.9953,   -0.0670,   -0.0557,    0.0416,    -7.971,    -6.042,     5.202,     0.000,     0.000,     0.000,         0, idle,    -0.129,     0.191,    -0.057,     0.238, 2505,  01
11:45:57.237,    352337,    -0.100,     0.153,    -0.005,     0.183,     0.770,    -2.115,     9.489,     9.752,    -1.953,     1.465,    -0.793,     2.567,    -2.115,   -25.832,   -10.574,    27.992,     31.26,   991.566,   182.116,    0.9953,   -0.0674,   -0.0553,    0.0418,    -8.015,    -5.993,     5.229,     0.000,     0.000,     0.000,         0, idle,    -0.110,     0.139,    -0.048,     0.183, 2504,  01
11:45:57.269,    352370,    -0.172,     0.120,    -0.053,     0.216,     0.689,    -2.153,     9.441,     9.708,    -1.709,     3.052,    -2.136,     4.098,    -1.511,   -25.529,   -10.725,    27.732,     31.26,   991.566,   182.113,    0.9953,   -0.0677,   -0.0546,    0.0412,    -8.053,    -5.922,     5.153,     0.000,     0.000,     0.000,         0, idle,    -0.172,     0.091,    -0.096,     0.217, 2504,  01
11:45:57.309,    352403,    -0.172,     0.139,     0.005,     0.221,     0.670,    -2.139,     9.503,     9.764,    -0.916,     3.784,    -3.967,     5.559,    -2.115,   -25.681,   -10.725,    27.911,     31.26,   991.566,   182.113,    0.9954,   -0.0680,   -0.0536,    0.0400,    -8.069,    -5.806,     5.010,     0.000,     0.000,     0.000,         0, idle,    -0.182,     0.124,    -0.038,     0.224, 2496,  01
11:45:57.341,    352436,    -0.187,     0.225,     0.096,     0.308,     0.636,    -2.038,     9.604,     9.838,    -0.854,     3.540,    -2.991,     4.712,    -2.115,   -25.832,   -11.179,    28.226,     31.26,   991.567,   182.108,    0.9955,   -0.0681,   -0.0526,    0.0388,    -8.069,    -5.713,     4.872,     0.000,     0.000,     0.000,         0, idle,    -0.211,     0.225,     0.024,     0.309, 2481,  01
11:45:57.373,    352469,    -0.215,     0.239,     0.196,     0.377,     0.589,    -2.038,     9.700,     9.929,    -0.793,     2.747,    -1.282,     3.133,    -1.813,   -25.529,   -11.028,    27.868,     31.26,   991.568,   182.100,    0.9956,   -0.0681,   -0.0516,    0.0381,    -8.058,    -5.598,     4.774,     0.000,     0.000,     0.000,         0, idle,    -0.249,     0.258,     0.120,     0.378, 2486,  01
11:45:57.401,    352502,    -0.148,     0.163,     0.167,     0.277,     0.641,    -2.115,     9.671,     9.920,    -0.366,     1.465,     0.488,     1.587,    -1.964,   -25.832,   -11.179,    28.215,     31.26,   991.568,   182.100,    0.9956,   -0.0681,   -0.0508,    0.0379,    -8.053,    -5.510,     4.746,     0.000,     0.000,     0.000,         0, idle,    -0.172,     0.182,     0.115,     0.276, 2489,  01
11:45:57.437,    352535,    -0.053,     0.153,     0.081,     0.181,     0.732,    -2.120,     9.585,     9.844,     0.122,     0.793,     0.122,     0.812,    -1.662,   -25.681,   -11.028,    27.997,     31.26,   991.568,   182.100,    0.9957,   -0.0680,   -0.0504,    0.0380,    -8.042,    -5.466,     4.752,     0.000,     0.000,     0.000,         0, idle,    -0.067,     0.167,     0.038,     0.184, 2491,  01
11:45:57.473,    352568,    -0.139,     0.134,     0.158,     0.249,     0.641,    -2.134,     9.661,     9.915,     0.427,     0.305,     0.183,     0.556,    -1.813,   -25.681,   -11.028,    28.007,     31.26,   991.566,   182.113,    0.9957,   -0.0678,   -0.0502,    0.0380,    -8.015,    -5.438,     4.746,     0.000,     0.000,     0.000,         0, idle,    -0.158,     0.158,     0.110,     0.249, 2492,  01
11:45:57.497,    352601,    -0.029,     0.091,     0.057,     0.111,     0.766,    -2.168,     9.570,     9.843,     0.549,     0.854,    -0.488,     1.127,    -2.115,   -25.681,   -11.028,    28.028,     31.26,   991.565,   182.123,    0.9957,   -0.0675,   -0.0500,    0.0380,    -7.982,    -5.416,     4.752,     0.000,     0.000,     0.000,         0, idle,    -0.038,     0.100,     0.033,     0.113, 2491,  01
11:45:57.533,    352634,     0.005,     0.144,     0.010,     0.144,     0.775,    -2.115,     9.518,     9.781,     0.610,     2.686,    -3.113,     4.156,    -1.813,   -25.681,   -11.028,    28.007,     31.26,   991.564,   182.132,    0.9958,   -0.0672,   -0.0495,    0.0374,    -7.943,    -5.367,     4.675,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.144,    -0.019,     0.145, 2489,  01
11:45:57.577,    352667,    -0.167,     0.105,    -0.010,     0.198,     0.584,    -2.144,     9.499,     9.755,     0.305,     3.784,    -3.784,     5.360,    -1.813,   -26.134,   -11.028,    28.423,     31.26,   991.563,   182.142,    0.9959,   -0.0669,   -0.0486,    0.0361,    -7.894,    -5.268,     4.515,     0.000,     0.000,     0.000,         0, idle,    -0.167,     0.091,    -0.048,     0.196, 2498,  01
11:45:57.609,    352700,    -0.129,     0.053,    -0.010,     0.140,     0.603,    -2.196,     9.499,     9.768,     0.183,     3.540,    -3.296,     4.840,    -1.813,   -26.285,   -11.028,    28.562,     31.26,   991.563,   182.142,    0.9960,   -0.0668,   -0.0476,    0.0351,    -7.872,    -5.175,     4.389,     0.000,     0.000,     0.000,         0, idle,    -0.129,     0.038,    -0.033,     0.139, 2496,  01
11:45:57.637,    352733,    -0.100,    -0.014,    -0.067,     0.122,     0.613,    -2.263,     9.446,     9.733,     0.549,     3.967,    -5.188,     6.554,    -1.813,   -26.134,   -11.028,    28.423,     31.26,   991.563,   182.142,    0.9961,   -0.0667,   -0.0466,    0.0336,    -7.839,    -5.070,     4.208,     0.000,     0.000,     0.000,         0, idle,    -0.096,    -0.038,    -0.067,     0.123, 2497,  01
11:45:57.665,    352766,    -0.100,     0.057,     0.005,     0.116,     0.574,    -2.163,     9.518,     9.777,     0.610,     3.906,    -5.493,     6.768,    -1.662,   -25.983,   -11.179,    28.334,     31.26,   991.563,   182.142,    0.9962,   -0.0664,   -0.0456,    0.0318,    -7.806,    -4.966,     4.021,     0.000,     0.000,     0.000,         0, idle,    -0.105,     0.048,    -0.014,     0.117, 2498,  01
11:45:57.701,    352799,    -0.225,     0.019,    -0.158,     0.275,     0.455,    -2.216,     9.360,     9.629,     0.366,     3.235,    -3.479,     4.765,    -1.208,   -26.134,   -11.179,    28.450,     31.26,   991.563,   182.137,    0.9963,   -0.0663,   -0.0447,    0.0305,    -7.767,    -4.872,     3.834,     0.000,     0.000,     0.000,         0, idle,    -0.215,    -0.029,    -0.172,     0.277, 2498,  01
11:45:57.737,    352832,    -0.148,     0.038,    -0.134,     0.204,     0.517,    -2.192,     9.384,     9.650,    -0.305,     1.953,    -0.061,     1.978,    -1.662,   -26.285,   -11.330,    28.671,     31.26,   991.564,   182.126,    0.9964,   -0.0662,   -0.0438,    0.0300,    -7.762,    -4.779,     3.779,     0.000,     0.000,     0.000,         0, idle,    -0.158,     0.000,    -0.134,     0.207, 2507,  01
11:45:57.769,    352865,    -0.172,     0.000,    -0.191,     0.258,     0.483,    -2.235,     9.326,     9.602,    -0.610,     1.892,     1.099,     2.271,    -1.662,   -26.285,   -11.330,    28.671,     31.26,   991.564,   182.128,    0.9964,   -0.0664,   -0.0432,    0.0301,    -7.778,    -4.713,     3.779,     0.000,     0.000,     0.000,         0, idle,    -0.153,    -0.053,    -0.201,     0.258, 2498,  01
11:45:57.797,    352898,    -0.062,     0.000,    -0.234,     0.243,     0.579,    -2.244,     9.283,     9.568,    -0.977,     1.099,     0.366,     1.515,    -1.511,   -26.285,   -11.481,    28.722,     31.26,   991.565,   182.123,    0.9964,   -0.0667,   -0.0427,    0.0303,    -7.811,    -4.647,     3.801,     0.000,     0.000,     0.000,         0, idle,    -0.043,    -0.057,    -0.230,     0.241, 2508,  01
11:45:57.829,    352931,    -0.120,    -0.029,    -0.234,     0.265,     0.488,    -2.259,     9.288,     9.571,    -0.977,     0.671,    -0.977,     1.536,    -1.360,   -26.134,   -11.330,    28.516,     31.26,   991.565,   182.123,    0.9964,   -0.0670,   -0.0424,    0.0302,    -7.850,    -4.620,     3.785,     0.000,     0.000,     0.000,         0, idle,    -0.100,    -0.086,    -0.230,     0.265, 2489,  01
11:45:57.865,    352964,    -0.158,     0.005,    -0.206,     0.259,     0.474,    -2.249,     9.312,     9.591,    -1.099,     0.610,     0.671,     1.425,    -1.208,   -26.134,   -11.330,    28.510,     31.26,   991.564,   182.128,    0.9964,   -0.0674,   -0.0421,    0.0301,    -7.894,    -4.581,     3.779,     0.000,     0.000,     0.000,         0, idle,    -0.144,    -0.048,    -0.211,     0.259, 2489,  01
11:45:57.902,    352997,    -0.158,     0.062,    -0.081,     0.188,     0.469,    -2.201,     9.432,     9.696,    -1.831,     0.244,     1.465,     2.358,    -1.208,   -26.285,   -11.330,    28.648,     31.26,   991.564,   182.128,    0.9963,   -0.0679,   -0.0419,    0.0305,    -7.949,    -4.548,     3.818,     0.000,     0.000,     0.000,         0, idle,    -0.153,     0.029,    -0.105,     0.188, 2489,  01
11:45:57.937,    353030,    -0.105,     0.086,    -0.048,     0.144,     0.512,    -2.187,     9.465,     9.728,    -2.258,     0.671,     3.113,     3.904,    -1.360,   -26.285,   -11.481,    28.715,     31.26,   991.563,   182.134,    0.9963,   -0.0684,   -0.0415,    0.0311,    -8.009,    -4.504,     3.895,     0.000,     0.000,     0.000,         0, idle,    -0.105,     0.067,    -0.072,     0.144, 2492,  01
11:45:57.961,    353063,     0.005,     0.091,     0.000,     0.091,     0.622,    -2.196,     9.513,     9.783,    -2.563,     0.671,     0.305,     2.667,    -1.360,   -26.134,   -11.481,    28.577,     31.26,   991.563,   182.139,    0.9962,   -0.0691,   -0.0412,    0.0316,    -8.091,    -4.460,     3.944,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.086,    -0.019,     0.088, 2495,  01
11:45:57.998,    353096,    -0.053,     0.134,     0.029,     0.147,     0.541,    -2.172,     9.546,     9.805,    -2.258,     0.488,    -1.404,     2.704,    -0.755,   -25.832,   -11.179,    28.157,     31.26,   991.563,   182.139,    0.9962,   -0.0696,   -0.0411,    0.0313,    -8.146,    -4.444,     3.906,     0.000,     0.000,     0.000,         0, idle,    -0.062,     0.134,     0.000,     0.148, 2498,  01
11:45:58.033,    353129,    -0.096,     0.129,     0.057,     0.171,     0.512,    -2.177,     9.566,     9.824,    -1.831,    -0.183,    -0.916,     2.055,    -1.057,   -26.285,   -11.481,    28.702,     31.26,   991.563,   182.139,    0.9962,   -0.0702,   -0.0410,    0.0309,    -8.207,    -4.438,     3.867,     0.000,     0.000,     0.000,         0, idle,    -0.105,     0.134,     0.019,     0.171, 2498,  01
11:45:58.069,    353162,    -0.081,     0.177,    -0.024,     0.196,     0.531,    -2.134,     9.479,     9.731,    -0.732,    -0.916,    -0.061,     1.174,    -1.360,   -26.134,   -11.481,    28.577,     31.26,   991.563,   182.139,    0.9962,   -0.0703,   -0.0412,    0.0307,    -8.229,    -4.460,     3.856,     0.000,     0.000,     0.000,         0, idle,    -0.086,     0.158,    -0.072,     0.194, 2500,  01
11:45:58.093,    353195,    -0.182,     0.196,     0.081,     0.280,     0.431,    -2.115,     9.589,     9.829,    -0.183,    -1.526,     2.808,     3.201,    -1.511,   -25.983,   -11.632,    28.508,     31.26,   991.563,   182.139,    0.9962,   -0.0703,   -0.0414,    0.0312,    -8.229,    -4.477,     3.906,     0.000,     0.000,     0.000,         0, idle,    -0.201,     0.196,     0.019,     0.282, 2500,  01
11:45:58.129,    353228,     0.053,     0.211,     0.024,     0.218,     0.675,    -2.096,     9.532,     9.783,     0.366,    -0.916,     3.906,     4.029,    -1.360,   -25.832,   -11.632,    28.362,     31.26,   991.563,   182.137,    0.9961,   -0.0701,   -0.0415,    0.0325,    -8.207,    -4.482,     4.054,     0.000,     0.000,     0.000,         0, idle,     0.043,     0.211,    -0.019,     0.216, 2498,  01
11:45:58.165,    353261,     0.029,     0.153,    -0.024,     0.158,     0.632,    -2.149,     9.479,     9.740,     0.854,    -0.244,     0.427,     0.986,    -1.057,   -25.983,   -11.330,    28.365,     31.26,   991.563,   182.137,    0.9961,   -0.0698,   -0.0417,    0.0330,    -8.174,    -4.493,     4.120,     0.000,     0.000,     0.000,         0, idle,     0.024,     0.144,    -0.057,     0.156, 2501,  01
11:45:58.201,    353294,    -0.072,     0.172,    -0.024,     0.188,     0.546,    -2.120,     9.484,     9.733,     1.465,    -0.549,    -0.549,     1.658,    -1.360,   -25.983,   -11.330,    28.378,     31.26,   991.565,   182.126,    0.9962,   -0.0693,   -0.0417,    0.0330,    -8.119,    -4.504,     4.114,     0.000,     0.000,     0.000,         0, idle,    -0.081,     0.153,    -0.067,     0.186, 2503,  01
11:45:58.225,    353327,    -0.167,     0.134,    -0.096,     0.235,     0.455,    -2.139,     9.417,     9.668,     2.869,    -0.793,     1.465,     3.317,    -1.360,   -25.983,   -11.330,    28.378,     31.26,   991.565,   182.126,    0.9962,   -0.0685,   -0.0418,    0.0331,    -8.020,    -4.521,     4.125,     0.000,     0.000,     0.000,         0, idle,    -0.167,     0.100,    -0.134,     0.237, 2503,  01
11:45:58.263,    353360,    -0.158,     0.091,    -0.062,     0.193,     0.459,    -2.168,     9.455,     9.712,     4.089,    -0.488,     4.150,     5.847,    -1.662,   -25.983,   -11.481,    28.455,     31.26,   991.565,   182.126,    0.9962,   -0.0674,   -0.0417,    0.0341,    -7.910,    -4.504,     4.224,     0.000,     0.000,     0.000,         0, idle,    -0.158,     0.062,    -0.091,     0.193, 2501,  01
11:45:58.295,    353393,     0.005,     0.120,    -0.062,     0.135,     0.622,    -2.110,     9.460,     9.713,     4.456,     0.061,     2.319,     5.023,    -1.511,   -26.285,   -11.330,    28.662,     31.26,   991.564,   182.132,    0.9963,   -0.0661,   -0.0415,    0.0352,    -7.756,    -4.482,     4.356,     0.000,     0.000,     0.000,         0, idle,     0.000,     0.105,    -0.086,     0.136, 2497,  01
11:45:58.331,    353426,    -0.024,     0.129,     0.057,     0.143,     0.574,    -2.086,     9.585,     9.826,     3.845,     0.366,    -0.488,     3.893,    -1.057,   -25.832,   -11.330,    28.227,     31.27,   991.564,   182.132,    0.9964,   -0.0649,   -0.0414,    0.0355,    -7.619,    -4.466,     4.378,     0.000,     0.000,     0.000,         0, idle,    -0.038,     0.139,     0.024,     0.146, 2489,  01
11:45:58.359,    353459,    -0.081,     0.120,     0.057,     0.156,     0.531,    -2.067,     9.594,     9.829,     3.418,     0.488,    -1.038,     3.605,    -1.360,   -26.285,   -11.330,    28.655,     31.26,   991.564,   182.132,    0.9965,   -0.0637,   -0.0413,    0.0352,    -7.482,    -4.455,     4.340,     0.000,     0.000,     0.000,         0, idle,    -0.091,     0.120,     0.024,     0.152, 2492,  01
11:45:58.391,    353492,    -0.081,     0.158,     0.067,     0.190,     0.526,    -2.010,     9.609,     9.831,     1.953,     0.793,    -1.038,     2.350,    -1.662,   -26.436,   -11.179,    28.750,     31.27,   991.564,   182.132,    0.9966,   -0.0627,   -0.0410,    0.0350,    -7.372,    -4.427,     4.307,     0.000,     0.000,     0.000,         0, idle,    -0.091,     0.163,     0.024,     0.188, 2498,  01
11:45:58.428,    353525,    -0.115,     0.062,    -0.024,     0.133,     0.488,    -2.096,     9.518,     9.758,     0.916,     0.488,    -0.183,     1.054,    -1.360,   -26.134,   -11.330,    28.516,     31.26,   991.564,   182.132,    0.9966,   -0.0623,   -0.0407,    0.0348,    -7.317,    -4.406,     4.279,     0.000,     0.000,     0.000,         0, idle,    -0.115,     0.048,    -0.043,     0.132, 2494,  01
11:45:58.460,    353558,    -0.072,     0.010,    -0.191,     0.205,     0.526,    -2.144,     9.350,     9.607,     0.671,     0.061,     0.977,     1.187,    -1.208,   -26.436,   -11.330,    28.787,     31.27,   991.564,   182.132,    0.9966,   -0.0621,   -0.0405,    0.0349,    -7.289,    -4.378,     4.290,     0.000,     0.000,     0.000,         0, idle,    -0.057,    -0.033,    -0.191,     0.203, 2495,  01
11:45:58.499,    353591,    -0.086,     0.053,    -0.230,     0.251,     0.493,    -2.091,     9.317,     9.561,     1.404,    -0.854,     2.136,     2.695,    -0.906,   -26.436,   -11.481,    28.835,     31.27,   991.564,   182.132,    0.9966,   -0.0618,   -0.0405,    0.0355,    -7.267,    -4.373,     4.345,     0.000,     0.000,     0.000,         0, idle,    -0.067,     0.000,    -0.239,     0.248, 2501,  01
11:45:58.527,    353624,    -0.158,     0.029,    -0.167,     0.232,     0.440,    -2.110,     9.374,     9.619,     2.197,    -2.441,     5.615,     6.505,    -1.208,   -26.436,   -11.481,    28.847,     31.27,   991.564,   182.132,    0.9966,   -0.0613,   -0.0406,    0.0367,    -7.207,    -4.389,     4.488,     0.000,     0.000,     0.000,         0, idle,    -0.148,    -0.014,    -0.182,     0.235, 2501,  01
11:45:58.555,    353657,    -0.134,     0.048,    -0.038,     0.147,     0.469,    -2.082,     9.508,     9.745,     2.258,    -3.540,     7.813,     8.869,    -1.208,   -26.285,   -11.481,    28.708,     31.27,   991.565,   182.126,    0.9965,   -0.0606,   -0.0411,    0.0390,    -7.147,    -4.427,     4.757,     0.000,     0.000,     0.000,         0, idle,    -0.134,     0.029,    -0.057,     0.149, 2501,  01
